y0,xdisc,degree,num_knots,t000,t001,t002,t003,t004,t005,t006,t007,t008,t009,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.02757675982837,10.752926768775206,6.286138293385021,12.926116836159032,3.164375965669212,0.1279297767999346,0.201577797394786,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.129663658757465,8.856212358221615,9.064518403415734,12.879481174135318,3.180873468288321,0.15716303727691328,0.21885085971504356,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.08831274194021,9.461669860820045,7.902165885551438,13.392700301389981,3.8558431164410996,-0.16315062356251267,0.2574000221620717,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.30266048983236,10.998727826314004,7.381245654830268,13.99868011722346,3.977369965291769,-0.06974758977496737,0.32282876168316443,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.45914514982242,10.024105155498917,7.8881473274277285,11.608722600548004,3.4617787031211362,0.029180927653654515,0.2550971548227334,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.168338767037575,7.318710385992979,8.022004236147476,15.565286512986413,3.4020793212868883,0.15230094683662496,0.27697751436097673,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.800995459829885,10.971381073192912,7.439515905238693,13.784670170172216,3.2145433041744456,0.3901983146295492,0.18921584791990162,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.02170417111174,12.299410554154663,7.647936069607328,14.681553412453313,3.5091924619768244,0.029581932665939448,0.23710393413624678,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.631658325896296,9.305926998498943,7.131852031930055,14.00382631175595,2.9335174451864106,0.3000275736772743,0.21830494329632416,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.19058147800115,10.784061973797042,6.5104063323545,12.228700631938992,3.1963174579518645,0.17654532578991788,0.20558275192983894,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,43.588115989547866,11.921870328425102,7.206332635372449,14.321068307794603,2.7146173741336823,0.338881849955666,0.19653823434023285,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,41.500992443433034,11.92347281383975,7.072372473125546,13.531907323432565,2.9943827278642714,0.5015540077517746,0.1327264944154406,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,46.11165584566359,8.517732036714575,8.896765925839182,14.233908865183418,2.654065018617897,0.6358670532486095,0.10364192236759483,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,43.69208538933873,14.084347594063065,6.227302330390327,13.109606038344346,3.8964747735472702,-0.2924065731088469,0.31483320588096064,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,43.738576527081236,10.862009320754613,6.775729138346567,13.307986756805482,2.6157891502251878,0.47678583614915493,0.17034156162222963,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.10331690765853,12.572907130793178,6.583735810676477,13.48762588198253,2.9166275103987513,0.3917258485121832,0.12235778703585946,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.052729454775736,9.984569546234583,7.626787155991588,13.128526703861402,3.704675058812582,-0.035911626216983135,0.28259889198093585,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,44.64617527949559,10.108984863866914,8.703656665492057,11.883649683160634,3.343439538433473,0.03520445528820016,0.250203303551176,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,43.96526861239556,8.411052476606367,8.162335236463399,13.004477325633712,3.420460011654328,0.13907263318276383,0.23010229805877538,0.0,0.0,0.0
50.0,20.0,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.0,20.0,21.0,41.5,64.0,64.0,64.0,45.148213349216,8.491574019878787,8.481769174350305,10.96332499581505,4.713436624202071,-0.7901129453921727,0.4414375061957888,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.809160685596865,11.340227988966658,6.723323289690643,12.45446748221125,2.857453280383788,0.3131917738333287,0.15206256296462523,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,46.316542945350236,5.081472118746242,8.556351160324658,16.312049708386706,1.6741009852275377,1.0590256837479226,0.024198627089670435,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.22240469080387,12.369993380663294,5.902076771211761,12.983610775117741,3.198991438856906,0.23236764897477985,0.20213609807642674,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.73004107811011,11.457677443067679,6.311565647973035,15.36785487297588,2.0724777134974786,0.9287895679890676,0.0524848477045435,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.859966745678726,10.341045872344283,7.2728703706858715,15.21306410740174,2.2004553318227185,0.914231178061869,0.04621072424495631,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.64051240954358,8.677605316107822,7.214660392063751,16.16413810733441,2.0869778959172036,1.062070032494007,-0.007451906828220472,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,47.987653450138914,5.700408047786087,9.040984310959674,15.491847098853452,1.885548717137469,1.010985775268849,0.01792282404667148,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.545231794144804,6.211709235045821,8.326514597631569,15.01242641000575,3.121774288808072,0.4704313843662401,0.1641442127730759,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.04771706742866,9.694194682973716,7.806371302521116,15.731755177773366,2.0643919931449672,0.9026938153087638,0.06491851125776764,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.60789422016205,9.814373777438552,8.06292165809146,13.329918279668378,3.7092838339250087,-0.12224088391660413,0.3180417037492371,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.36868129519172,13.098234099870647,5.643016948271326,13.769595310295912,2.7653765815042437,0.6140653494063916,0.13421869825216437,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.75810221295661,7.357516543861274,8.991974066690759,11.783405814553696,3.177698938801579,0.25012413426111973,0.18318092603272773,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,46.064968909757056,9.743499579112907,7.3336901813022815,17.255348440616878,2.0530902237378723,0.9754597476861913,0.10327438499806993,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.68490490514997,9.107916064627922,6.845006865110358,13.556460527251234,2.3836303210950875,0.7632166567065563,0.11202109122979845,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.5374509871805,10.652568968482827,6.509415760514786,12.983462507813208,3.0024525619967797,0.10811772659578882,0.23583352380837572,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,41.88942167122447,12.671298481418718,6.712417885915066,14.561063364105154,2.8175250271987244,0.41921608145115374,0.17626576406848146,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.680726162962834,9.105808849502061,8.123856133841429,13.621785222222435,2.782237088304685,0.5055006708330333,0.12867139023283095,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.208339349101706,8.415660237358999,8.123377830199853,13.431090576257294,3.20775193954532,0.3645249914318853,0.19720810700178443,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.240542374813245,8.54592555249047,8.456768674353516,14.54642672839318,2.72462076349982,0.5479791260294286,0.15154443961839525,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.30835912050749,7.280299133085779,8.212356772630994,13.152652715784024,3.7564280819924796,-0.3568322392447245,0.3457317269675661,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.592364431798195,9.32067674317362,7.100351686722339,15.619012999101924,2.8189745398584667,0.61300740093714,0.129210290352812,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.5964084313338,7.066701299775207,8.360033176292301,14.066048551579815,3.366085563408234,0.17767280049169068,0.23686484878399297,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.08450447128633,9.704544858380011,5.609563743478577,14.396689220102646,3.2695741089767782,0.14557341201927276,0.20549004068582583,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,46.13964294736817,7.007142246558649,8.714574800482577,15.36046656845887,2.284332209743568,0.6617422163777813,0.10422757284969163,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.23675381390005,6.305119203312212,8.418022322932318,14.614473682962682,2.9605042461154545,0.4513511458231901,0.14856268172962767,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,43.78913498397826,12.852365731307422,5.909097941269124,15.15958294131139,2.432079278943592,0.7137077709409225,0.1416093480768848,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.885006258624124,9.169433055003564,8.08968382245533,13.842818172693411,2.5307228706966574,0.4449011585865043,0.14425852411107096,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,44.7547958684816,10.123407202971734,7.415853160425449,15.604391033166104,2.4582102750349297,0.784189489334065,0.04603128928936136,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,45.663244641986346,5.894716115868915,8.36212372678684,14.500886183470044,3.467716027942488,0.18822045603529908,0.20501768222816297,0.0,0.0,0.0
50.0,20.344827586206897,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.344827586206897,20.344827586206897,21.344827586206897,41.672413793103445,64.0,64.0,64.0,41.79060477267531,10.424874929602568,6.866998275691333,13.433253042708806,3.158215006855184,0.11696821038320702,0.23826662676794128,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.10054713964024,7.722853154710465,8.025715912992775,15.24619609552234,2.4564303897223083,1.0101089234362106,0.024772367573716515,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.16903610024183,9.920193307394888,7.483643363266648,13.763503603533541,3.4030388925236066,0.3288745442647611,0.16953230857996293,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,46.95351266562034,3.9833538827328465,9.493295599870654,13.646646738058035,2.382295275903526,0.6697750831904944,0.1124258596545638,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,42.98436123726967,12.532340766968,6.04412716279173,14.457373186031948,2.4796969637469246,0.7089126419885358,0.09202049722280264,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.705322935306434,7.55850629247298,8.513307492820847,15.08040571352884,2.9078904241892705,0.6245708172231388,0.11886919624069035,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.109704919811676,10.563740715559513,6.3340595959647485,14.434651495916798,3.192945550003372,0.31096938158095916,0.22590532593358154,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.29292949189039,9.522292603093423,7.694904293737267,12.911401919861795,3.8426184020195966,0.09803200709645934,0.25152180842964345,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.22017938000569,7.439020883977872,8.766486942681947,12.461227870941725,4.23827317322964,-0.554182188573874,0.3837582995670099,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.44688132572444,8.426069152204866,7.242539759244353,13.93335461518793,3.3508570721930018,0.13241856710296585,0.2318615729124925,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,42.324517104104885,9.43503273821695,7.591565761974248,15.806445586119288,3.100770742330042,0.6155213301101435,0.12475693399087855,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.22957030092255,8.632388340779118,7.548264838739794,14.808218686632854,2.4509059448456156,0.7254632172296713,0.07752609322452511,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,45.264051803828714,7.3704817073486755,8.460536168459324,14.515145992401024,3.4074656403969183,0.35606566289349906,0.17208951431827246,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.03523791101504,7.425345392332782,7.713559144992756,14.896808756370966,2.731654227102189,0.6737327539105793,0.09901549282071014,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.5471849255616,7.873927279473913,8.537465685810306,14.418626652986932,2.50078483479405,0.7999509667851534,0.10587039731259477,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.2614020019851,8.387472573967667,7.940386893295249,14.492592190083018,2.3326535085503806,0.8386485463176198,0.03927142048740998,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.081151568517996,10.334541618123168,7.01597997989087,13.25799479268895,4.460467830116561,-0.47859357289577703,0.35234561012087207,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.47563682820465,8.637174935868552,7.241874144625918,13.382493721481907,4.011067290138891,-0.048532006195766406,0.2705431285560201,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.574279253900094,9.772201745547003,7.294375126068153,13.086841700729758,3.0837506112242927,0.4842932994131882,0.1459551939783553,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.964888266914244,8.121758983680794,7.579069333331134,14.787692930542873,3.050264878938108,0.5808856652442059,0.1060879210404939,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.24465348688844,10.022912381833608,7.008360777056124,12.64427762814286,3.2115404674975223,0.22520748278205568,0.20256822177995096,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.47956967739326,10.950842330240935,7.007866582927446,13.997539260168374,2.7220184459554213,0.5403955952046816,0.151697882495003,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.521004905940316,10.869473837199255,6.546112965446237,16.37812065381241,2.7524610042325204,0.8077295718900525,0.06489832638644706,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.09111932805013,10.766185886489891,7.073540120873525,15.836297124327533,2.88340947033772,0.5916959684431647,0.1460749921155422,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.22059736151843,8.980204433925481,7.099515077932366,12.809740387167238,2.6708548623923734,0.3897453658375944,0.17329197973710725,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.92235841529643,7.155909438774581,8.48544976259329,14.416786346072222,1.6943176756617746,1.2090211272318572,-0.02087123149473605,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.567272864748794,9.423648072196483,7.962387617487081,14.66866001112442,2.814439575148965,0.44110898241496416,0.1749270248669805,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,42.98446562910342,10.010295202082425,7.682836785835946,14.675129181897224,3.3101662996714416,0.3790702870882087,0.24008224439543932,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,43.05547008303441,10.362659355097646,7.292529750393299,14.537206598172496,2.4628248387073373,0.9221339596876345,0.0427213799403973,0.0,0.0,0.0
50.0,20.689655172413794,2.0,10.0,1.0717734625362931,1.0717734625362931,1.0717734625362931,19.689655172413794,20.689655172413794,21.689655172413794,41.8448275862069,64.0,64.0,64.0,44.77424528296089,8.579224648098577,7.4701567648913745,12.610476604084393,2.7085799005797764,0.3454669971990307,0.20317666892039182,0.0,0.0,0.0
